lid,oid,pid,quantity
15116,8994,561,2
15117,8995,544,1
15118,8996,676,1
15119,8996,269,1
15120,8997,731,2
15121,8998,482,1
15122,8999,393,1
15123,8999,636,1
15124,8999,502,1
15125,9000,673,1
15126,9001,518,1
15127,9002,529,1
15128,9003,154,1
15129,9004,658,1
15130,9005,630,1
15131,9006,340,1
15132,9007,757,1
15133,9008,779,2
15134,9009,633,3
15135,9010,248,1
15136,9010,513,1
15137,9011,199,1
15138,9012,743,1
15139,9013,395,1
15140,9013,182,1
15141,9014,544,1
15142,9014,433,5
15143,9014,580,1
15144,9015,268,1
15145,9016,163,5
15146,9017,320,1
15147,9018,586,1
15148,9019,130,1
15149,9019,341,1
15150,9020,365,1
15151,9021,109,1
15152,9021,133,1
15153,9022,788,1
15154,9023,354,1
15155,9024,193,1
15156,9024,62,2
15157,9025,225,1
15158,9026,240,2
15159,9027,468,1
15160,9028,41,1
15161,9028,246,1
15162,9029,261,1
15163,9030,356,1
15164,9030,627,1
15165,9030,548,1
15166,9030,481,4
15167,9031,25,1
15168,9032,314,1
15169,9033,21,1
15170,9034,670,1
15171,9035,649,1
15172,9035,175,1
15173,9036,506,2
15174,9036,287,1
15175,9037,432,2
15176,9037,569,1
15177,9038,49,1
15178,9039,717,3
15179,9040,764,5
15180,9041,125,1
15181,9042,215,1
15182,9043,395,2
15183,9043,659,1
15184,9043,198,1
15185,9044,480,1
15186,9044,345,3
15187,9044,691,1
15188,9045,285,1
15189,9046,304,1
15190,9046,41,1
15191,9046,578,4
15192,9047,114,3
15193,9047,116,1
15194,9048,82,1
15195,9048,187,1
15196,9049,45,1
15197,9050,42,1
15198,9050,99,1
15199,9050,147,1
15200,9051,737,1
15201,9052,96,1
15202,9052,417,3
15203,9052,357,1
15204,9053,48,2
15205,9053,248,1
15206,9053,188,3
15207,9053,399,1
15208,9054,553,2
15209,9055,195,1
15210,9055,710,1
15211,9055,311,1
15212,9056,157,1
15213,9057,203,1
15214,9058,492,1
15215,9059,282,1
15216,9059,439,1
15217,9060,528,1
15218,9061,592,4
15219,9061,400,1
15220,9061,685,3
15221,9061,72,4
15222,9061,784,1
15223,9062,66,1
15224,9063,577,1
15225,9064,587,2
15226,9065,165,1
15227,9066,567,1
15228,9067,147,2
15229,9068,35,1
15230,9068,295,5
15231,9069,345,7
15232,9070,730,1
15233,9070,445,1
15234,9071,639,1
15235,9072,228,1
15236,9073,393,1
15237,9073,426,1
15238,9073,567,1
15239,9074,645,1
15240,9075,673,1
15241,9075,318,1
15242,9076,155,3
15243,9077,191,5
15244,9078,445,1
15245,9079,16,1
15246,9080,573,1
15247,9081,50,7
15248,9081,659,1
15249,9081,252,1
15250,9081,573,2
15251,9082,503,1
15252,9083,321,1
15253,9084,123,1
15254,9084,612,1
15255,9084,717,1
15256,9085,428,1
15257,9086,609,1
15258,9086,427,1
15259,9086,5,2
15260,9086,687,1
15261,9087,267,1
15262,9088,472,1
15263,9089,744,2
15264,9090,88,1
15265,9091,89,3
15266,9091,51,1
15267,9092,209,3
15268,9093,356,1
15269,9094,737,1
15270,9095,310,2
15271,9096,202,1
15272,9097,20,2
15273,9098,597,1
15274,9099,584,2
15275,9099,387,1
15276,9100,644,1
15277,9101,1,2
15278,9102,378,1
15279,9102,724,3
15280,9103,121,2
15281,9104,180,1
15282,9104,324,1
15283,9104,621,1
15284,9105,699,2
15285,9106,746,1
15286,9107,760,2
15287,9107,396,1
15288,9108,673,1
15289,9108,493,1
15290,9108,646,1
15291,9109,652,4
15292,9110,786,1
15293,9110,444,1
15294,9111,397,1
15295,9112,574,1
15296,9113,443,1
15297,9114,512,2
15298,9114,290,1
15299,9114,795,1
15300,9114,654,1
15301,9114,134,1
15302,9115,71,1
15303,9116,219,1
15304,9116,423,3
15305,9116,639,1
15306,9117,400,1
15307,9118,99,2
15308,9118,119,1
15309,9118,475,1
15310,9118,469,1
15311,9118,743,1
15312,9119,291,1
15313,9119,539,1
15314,9119,652,1
15315,9119,773,1
15316,9120,639,1
15317,9121,8,2
15318,9121,257,1
15319,9122,426,4
15320,9122,679,1
15321,9123,29,1
15322,9124,689,2
15323,9124,375,1
15324,9125,405,4
15325,9126,13,1
15326,9127,164,4
15327,9127,367,3
15328,9128,377,1
15329,9129,88,1
15330,9129,585,3
15331,9130,437,1
15332,9131,566,1
15333,9131,286,1
15334,9132,141,1
15335,9133,658,1
15336,9134,60,1
15337,9135,645,1
15338,9136,378,1
15339,9136,662,2
15340,9137,320,2
15341,9137,47,1
15342,9138,364,1
15343,9139,661,2
15344,9140,198,4
15345,9141,279,1
15346,9142,773,3
15347,9143,130,1
15348,9144,445,2
15349,9145,705,1
15350,9146,730,1
15351,9146,363,4
15352,9146,519,4
15353,9147,166,1
15354,9148,649,2
15355,9148,683,1
15356,9148,206,1
15357,9148,46,1
15358,9149,651,3
15359,9149,437,5
15360,9149,422,1
15361,9149,469,1
15362,9150,306,1
15363,9150,20,4
15364,9151,537,1
15365,9151,99,1
15366,9151,588,1
15367,9152,475,1
15368,9153,521,2
15369,9154,255,1
15370,9155,555,1
15371,9156,265,1
15372,9156,355,2
15373,9156,597,1
15374,9156,493,1
15375,9157,104,1
15376,9158,225,2
15377,9158,590,1
15378,9159,288,1
15379,9159,50,2
15380,9160,3,1
15381,9160,391,1
15382,9161,576,1
15383,9162,431,1
15384,9163,433,1
15385,9164,430,1
15386,9164,71,1
15387,9165,433,1
15388,9166,700,1
15389,9167,5,1
15390,9168,595,4
15391,9168,311,1
15392,9169,273,3
15393,9170,84,1
15394,9171,252,1
15395,9172,324,1
15396,9172,236,1
15397,9172,26,2
15398,9172,396,1
15399,9172,60,2
15400,9173,531,2
15401,9174,28,1
15402,9175,114,1
15403,9176,586,1
15404,9177,304,1
15405,9178,539,1
15406,9179,596,1
15407,9180,442,1
15408,9180,427,1
15409,9181,482,1
15410,9181,219,1
15411,9182,256,1
15412,9183,385,3
15413,9183,581,1
15414,9184,726,1
15415,9185,238,1
15416,9186,88,1
15417,9187,769,1
15418,9187,779,1
15419,9188,610,2
15420,9188,454,1
15421,9189,552,5
15422,9189,632,1
15423,9189,374,2
15424,9189,199,1
15425,9190,688,1
15426,9191,578,1
15427,9192,692,1
15428,9193,466,1
15429,9194,796,1
15430,9194,661,1
15431,9195,666,1
15432,9196,216,1
15433,9196,51,1
15434,9196,743,1
15435,9197,251,2
15436,9198,704,2
15437,9198,193,1
15438,9198,455,1
15439,9198,712,1
15440,9198,653,1
15441,9198,400,1
15442,9198,31,1
15443,9199,91,1
15444,9200,64,1
15445,9201,277,1
15446,9202,138,2
15447,9202,60,1
15448,9203,315,1
15449,9203,660,2
15450,9204,42,5
15451,9205,129,3
15452,9205,556,1
15453,9205,201,1
15454,9206,656,1
15455,9206,298,1
15456,9207,224,2
15457,9208,253,4
15458,9209,64,2
15459,9209,512,3
15460,9209,315,1
15461,9209,12,1
15462,9210,209,2
15463,9211,211,1
15464,9212,303,2
15465,9213,232,1
15466,9213,43,2
15467,9214,546,1
15468,9215,60,1
15469,9216,492,1
15470,9217,52,2
15471,9217,375,2
15472,9218,108,1
15473,9218,301,1
15474,9219,159,1
15475,9220,660,1
15476,9221,105,1
15477,9221,220,2
15478,9222,53,1
15479,9223,732,1
15480,9224,427,1
15481,9225,619,1
15482,9226,259,1
15483,9226,541,1
15484,9226,566,1
15485,9227,675,1
15486,9227,279,5
15487,9228,50,1
15488,9228,794,1
15489,9228,227,1
15490,9228,285,1
15491,9229,240,1
15492,9229,701,1
15493,9230,620,1
15494,9231,423,1
15495,9232,291,1
15496,9233,564,1
15497,9234,418,4
15498,9234,29,1
15499,9234,37,2
15500,9235,467,1
15501,9235,389,1
15502,9235,278,1
15503,9236,680,1
15504,9237,488,1
15505,9237,444,1
15506,9237,676,1
15507,9237,580,1
15508,9238,75,2
15509,9239,644,1
15510,9239,685,1
15511,9240,634,2
15512,9241,451,1
15513,9241,12,1
15514,9242,653,2
15515,9242,263,1
15516,9243,425,2
15517,9244,553,2
15518,9245,297,1
15519,9246,180,1
15520,9247,335,1
15521,9248,674,2
15522,9248,740,1
15523,9249,66,1
15524,9250,43,1
15525,9251,27,1
15526,9252,561,1
15527,9252,306,1
15528,9252,507,1
15529,9253,764,1
15530,9254,573,1
15531,9255,728,1
15532,9256,729,1
15533,9256,563,6
15534,9256,596,8
15535,9256,29,1
15536,9257,542,1
15537,9257,598,7
15538,9258,624,2
15539,9259,340,1
15540,9260,179,1
15541,9260,749,1
15542,9260,318,2
15543,9261,248,1
15544,9261,780,2
15545,9262,54,1
15546,9263,627,1
15547,9264,29,1
15548,9265,465,3
15549,9265,789,1
15550,9266,485,1
15551,9267,193,1
15552,9267,172,1
15553,9268,434,1
15554,9268,599,2
15555,9268,479,2
15556,9269,391,2
15557,9270,338,1
15558,9271,2,1
15559,9272,641,1
15560,9272,750,2
15561,9273,212,1
15562,9274,708,1
15563,9275,327,1
15564,9276,11,1
15565,9277,24,2
15566,9278,331,2
15567,9278,334,1
15568,9279,194,1
15569,9280,35,1
15570,9281,601,1
15571,9281,412,1
15572,9281,222,1
15573,9282,753,1
15574,9282,513,1
15575,9283,305,2
15576,9283,41,1
15577,9284,33,1
15578,9285,389,3
15579,9286,561,1
15580,9287,104,1
15581,9288,491,1
15582,9288,605,1
15583,9288,413,1
15584,9288,206,1
15585,9288,227,1
15586,9289,389,5
15587,9289,149,1
15588,9289,119,1
15589,9290,334,2
15590,9291,333,3
15591,9292,460,1
15592,9293,659,1
15593,9294,40,1
15594,9294,601,3
15595,9294,236,1
15596,9295,611,2
15597,9295,401,1
15598,9295,651,1
15599,9295,44,1
15600,9295,328,1
15601,9296,473,2
15602,9297,663,1
15603,9298,341,1
15604,9299,64,1
15605,9299,193,2
15606,9299,133,2
15607,9299,10,1
15608,9299,174,2
15609,9299,531,1
15610,9299,51,1
15611,9299,25,1
15612,9299,700,1
15613,9300,736,1
15614,9300,489,2
15615,9300,81,4
15616,9300,673,2
15617,9301,504,1
15618,9302,368,1
15619,9302,430,1
15620,9302,670,1
15621,9302,159,1
15622,9303,636,1
15623,9303,196,5
15624,9303,534,6
15625,9304,73,1
15626,9304,393,2
15627,9305,346,1
15628,9306,514,1
15629,9307,378,1
15630,9308,21,1
15631,9309,518,2
15632,9310,400,1
15633,9310,236,1
15634,9311,28,1
15635,9311,342,3
15636,9312,238,6
15637,9313,458,1
15638,9313,613,2
15639,9313,438,3
15640,9314,384,1
15641,9314,755,2
15642,9315,57,2
15643,9315,263,1
15644,9316,787,2
15645,9317,294,1
15646,9318,780,1
15647,9319,131,1
15648,9320,758,1
15649,9320,455,1
15650,9321,2,2
15651,9322,634,1
15652,9323,1,2
15653,9323,386,1
15654,9323,140,1
15655,9323,678,2
15656,9324,552,1
15657,9324,636,1
15658,9324,286,1
15659,9324,591,1
15660,9325,181,1
15661,9326,242,1
15662,9327,462,2
15663,9327,583,1
15664,9328,197,1
15665,9329,348,2
15666,9329,790,1
15667,9330,318,2
15668,9330,455,1
15669,9331,729,1
15670,9332,574,2
15671,9333,41,1
15672,9333,294,1
15673,9334,696,1
15674,9334,242,1
15675,9334,595,1
15676,9334,517,2
15677,9335,282,1
15678,9335,77,6
15679,9336,48,1
15680,9336,619,2
15681,9337,41,1
15682,9338,446,1
15683,9339,236,2
15684,9340,654,1
15685,9341,534,2
15686,9342,159,1
15687,9343,113,1
15688,9343,793,1
15689,9344,190,1
15690,9345,527,1
15691,9346,32,1
15692,9346,396,2
15693,9346,120,3
15694,9346,506,1
15695,9346,382,1
15696,9346,511,1
15697,9347,98,1
15698,9348,750,1
15699,9349,513,3
15700,9349,749,3
15701,9350,374,1
15702,9351,341,1
15703,9352,236,1
15704,9353,537,3
15705,9353,363,1
15706,9354,474,1
15707,9355,674,4
15708,9356,707,2
15709,9357,256,1
15710,9357,335,1
15711,9358,559,2
15712,9359,528,1
15713,9359,752,1
15714,9360,167,8
15715,9361,773,1
15716,9362,757,1
15717,9363,491,5
15718,9364,656,1
15719,9364,726,2
15720,9365,418,1
15721,9366,97,2
15722,9366,370,1
15723,9366,342,1
15724,9367,565,1
15725,9368,600,2
15726,9368,368,2
15727,9368,403,1
15728,9368,485,1
15729,9368,470,1
15730,9369,140,3
15731,9370,49,1
15732,9371,607,2
15733,9372,331,1
15734,9373,316,1
15735,9374,282,2
15736,9375,649,1
15737,9375,740,1
15738,9376,483,1
15739,9377,793,1
15740,9378,20,2
15741,9379,496,1
15742,9380,674,1
15743,9381,24,1
15744,9382,347,2
15745,9383,118,2
15746,9384,359,1
15747,9385,634,1
15748,9386,385,2
15749,9386,582,2
15750,9386,465,1
15751,9387,565,1
15752,9387,670,4
15753,9388,715,1
15754,9388,142,2
15755,9388,678,1
15756,9388,111,1
15757,9389,607,1
15758,9389,599,3
15759,9390,701,2
15760,9391,195,1
15761,9392,473,1
15762,9393,795,2
15763,9393,382,1
15764,9394,544,1
15765,9394,755,1
15766,9394,495,1
15767,9395,387,1
15768,9395,5,1
15769,9396,626,1
15770,9397,172,1
15771,9398,636,1
15772,9399,323,1
15773,9399,228,1
15774,9399,359,1
15775,9400,182,1
15776,9401,508,1
15777,9402,303,7
15778,9403,787,2
15779,9403,444,1
15780,9404,121,2
15781,9404,172,1
15782,9404,301,1
15783,9405,632,1
15784,9406,518,1
15785,9407,601,1
15786,9407,780,3
15787,9408,244,1
15788,9408,214,1
15789,9408,678,1
15790,9409,652,1
15791,9409,342,1
15792,9410,736,6
15793,9410,336,1
15794,9410,506,3
15795,9411,698,1
15796,9412,719,1
15797,9413,706,2
15798,9413,611,1
15799,9413,519,1
15800,9414,140,3
15801,9415,694,1
15802,9416,211,1
15803,9417,333,1
15804,9418,121,1
15805,9419,62,1
15806,9420,608,1
15807,9420,519,2
15808,9421,391,2
15809,9422,268,2
15810,9423,474,2
15811,9423,702,2
15812,9424,399,1
15813,9425,162,2
15814,9426,256,1
15815,9426,318,1
15816,9427,528,1
15817,9427,312,1
15818,9427,709,1
15819,9427,397,2
15820,9427,373,4
15821,9428,111,1
15822,9429,79,2
15823,9430,139,1
15824,9431,616,1
15825,9431,272,1
15826,9431,293,3
15827,9431,681,1
15828,9432,410,1
15829,9432,787,1
15830,9432,108,1
15831,9432,229,1
15832,9433,438,2
15833,9434,378,1
15834,9435,338,2
15835,9435,227,1
15836,9435,707,1
15837,9435,211,1
15838,9436,346,1
15839,9436,386,1
15840,9436,390,1
15841,9437,295,1
15842,9438,680,1
15843,9438,275,2
15844,9438,788,1
15845,9439,480,1
15846,9439,120,1
15847,9439,596,1
15848,9440,48,1
15849,9440,730,1
15850,9440,469,1
15851,9441,210,1
15852,9441,125,6
15853,9441,661,1
15854,9442,388,1
15855,9443,358,3
15856,9444,168,3
15857,9445,492,5
15858,9446,12,1
15859,9447,273,1
15860,9447,474,2
15861,9448,139,1
15862,9448,443,1
15863,9449,524,1
15864,9450,29,1
15865,9451,763,1
15866,9452,63,2
15867,9453,279,3
15868,9454,679,1
15869,9455,354,1
15870,9455,319,1
15871,9456,436,1
15872,9457,355,1
15873,9457,614,1
15874,9458,386,1
15875,9459,497,1
15876,9459,277,3
15877,9460,31,1
15878,9461,793,1
15879,9461,659,1
15880,9462,472,1
15881,9463,471,1
15882,9464,608,1
15883,9464,248,1
15884,9465,88,1
15885,9466,466,3
15886,9466,725,1
15887,9467,692,1
15888,9467,749,1
15889,9468,432,1
15890,9468,274,1
15891,9468,155,1
15892,9469,438,3
15893,9470,478,1
15894,9471,649,1
15895,9471,327,1
15896,9472,379,3
15897,9472,411,1
15898,9473,554,1
15899,9474,51,1
15900,9474,620,2
15901,9475,178,3
15902,9476,86,1
15903,9477,234,1
15904,9477,156,1
15905,9478,23,1
15906,9479,777,1
15907,9479,546,5
15908,9480,507,2
15909,9481,288,1
15910,9481,90,1
15911,9481,459,3
15912,9481,69,1
15913,9482,460,2
15914,9483,436,2
15915,9484,779,3
15916,9484,220,1
15917,9484,333,1
15918,9485,488,2
15919,9485,658,1
15920,9486,375,2
15921,9487,709,3
15922,9487,375,2
15923,9488,336,2
15924,9488,550,1
15925,9489,178,1
15926,9490,395,2
15927,9490,703,1
15928,9491,107,1
15929,9492,1,1
15930,9493,351,1
15931,9494,82,1
15932,9495,509,2
15933,9496,412,4
15934,9496,430,2
15935,9497,588,1
15936,9497,765,1
15937,9498,145,1
15938,9498,325,2
15939,9499,165,2
15940,9500,347,1
15941,9501,690,1
15942,9502,297,1
15943,9503,793,4
15944,9504,276,1
15945,9505,188,3
15946,9506,24,1
15947,9506,675,1
15948,9506,221,1
15949,9507,612,1
15950,9508,498,1
15951,9508,691,3
15952,9509,352,1
15953,9509,180,2
15954,9510,242,3
15955,9511,274,1
15956,9511,195,4
15957,9512,83,5
15958,9512,207,2
15959,9513,289,1
15960,9513,466,1
15961,9514,456,1
15962,9514,549,2
15963,9515,302,1
15964,9516,582,1
15965,9517,245,1
15966,9518,58,2
15967,9519,608,1
15968,9520,85,1
15969,9521,143,2
15970,9522,601,1
15971,9522,163,2
15972,9522,365,1
15973,9523,160,1
15974,9523,73,1
15975,9524,563,1
15976,9524,212,1
15977,9524,301,1
15978,9524,790,1
15979,9525,432,2
15980,9525,615,2
15981,9526,127,1
15982,9527,627,1
15983,9527,5,1
15984,9527,365,2
15985,9528,341,1
15986,9529,418,2
15987,9530,533,2
15988,9531,513,2
15989,9532,439,1
15990,9533,465,1
15991,9533,562,1
15992,9534,450,15
15993,9534,415,1
15994,9535,546,1
15995,9535,70,1
15996,9536,481,2
15997,9537,251,1
15998,9538,395,1
15999,9538,451,1
16000,9539,184,2
16001,9539,241,1
16002,9539,378,1
16003,9540,736,1
16004,9540,789,1
16005,9541,693,1
16006,9541,743,1
16007,9542,703,1
16008,9543,232,1
16009,9543,533,1
16010,9544,758,1
16011,9544,271,2
16012,9545,60,1
16013,9546,445,3
16014,9547,793,1
16015,9548,346,1
16016,9548,262,1
16017,9548,414,1
16018,9549,185,1
16019,9550,619,2
16020,9551,145,4
16021,9551,550,2
16022,9552,335,1
16023,9553,211,1
16024,9554,626,1
16025,9555,714,4
16026,9555,796,1
16027,9555,758,2
16028,9556,402,1
16029,9557,322,3
16030,9557,461,1
16031,9557,653,1
16032,9557,143,1
16033,9558,163,1
16034,9559,15,1
16035,9560,424,1
16036,9560,105,2
16037,9560,268,1
16038,9560,181,1
16039,9561,777,1
16040,9561,514,1
16041,9562,592,1
16042,9562,688,1
16043,9562,396,1
16044,9562,478,1
16045,9562,583,3
16046,9563,771,1
16047,9564,569,1
16048,9564,51,1
16049,9564,302,1
16050,9565,514,1
16051,9566,265,1
16052,9567,391,1
16053,9568,375,1
16054,9569,627,3
16055,9570,333,1
16056,9571,476,1
16057,9572,208,2
16058,9572,214,1
16059,9573,435,1
16060,9574,550,2
16061,9575,113,1
16062,9575,181,3
16063,9576,276,3
16064,9577,776,1
16065,9578,766,1
16066,9579,124,1
16067,9580,696,2
16068,9580,219,1
16069,9580,644,1
16070,9581,31,1
16071,9582,256,1
16072,9582,416,2
16073,9582,34,1
16074,9583,286,1
16075,9584,764,1
16076,9585,304,1
16077,9585,185,1
16078,9585,178,1
16079,9585,756,2
16080,9585,199,1
16081,9586,466,2
16082,9587,466,2
16083,9587,327,1
16084,9588,565,1
16085,9589,97,2
16086,9590,100,1
16087,9590,423,1
16088,9591,620,1
16089,9592,753,1
16090,9592,395,1
16091,9592,567,1
16092,9593,293,1
16093,9594,58,2
16094,9594,606,1
16095,9595,334,1
16096,9596,502,1
16097,9597,256,4
16098,9597,761,1
16099,9597,540,6
16100,9597,636,1
16101,9598,224,1
16102,9599,176,1
16103,9599,172,1
16104,9599,454,2
16105,9600,320,1
16106,9600,337,1
16107,9600,537,1
16108,9600,535,4
16109,9601,149,3
16110,9601,679,2
16111,9602,273,2
16112,9602,706,2
16113,9602,702,1
16114,9602,73,1
16115,9603,39,1
16116,9604,786,1
16117,9605,774,1
16118,9606,244,1
16119,9607,117,1
16120,9607,525,1
16121,9608,557,2
16122,9609,661,1
16123,9609,270,1
16124,9610,453,1
16125,9611,341,1
16126,9612,408,1
16127,9613,535,4
16128,9614,238,1
16129,9615,752,7
16130,9616,731,1
16131,9616,391,1
16132,9617,676,1
16133,9618,271,3
16134,9619,706,1
16135,9620,731,2
16136,9621,144,1
16137,9621,612,1
16138,9621,348,1
16139,9621,728,2
16140,9621,703,1
16141,9622,473,1
16142,9622,198,1
16143,9622,729,1
16144,9623,40,1
16145,9624,26,1
16146,9625,400,1
16147,9625,10,1
16148,9625,631,1
16149,9626,675,1
16150,9627,248,2
16151,9627,71,1
16152,9628,188,2
16153,9629,664,1
16154,9629,23,2
16155,9630,727,5
16156,9631,625,5
16157,9632,198,1
16158,9633,33,1
16159,9634,453,1
16160,9635,124,4
16161,9636,236,2
16162,9637,744,1
16163,9638,758,1
16164,9639,276,2
16165,9640,115,1
16166,9641,23,2
16167,9642,236,1
16168,9642,244,1
16169,9643,427,1
16170,9644,352,1
16171,9645,320,1
16172,9646,713,1
16173,9647,256,1
16174,9648,445,1
16175,9649,152,2
16176,9650,733,1
16177,9650,791,1
16178,9651,149,1
16179,9652,327,1
16180,9652,733,1
16181,9652,87,1
16182,9653,91,4
16183,9653,667,1
16184,9654,89,1
16185,9655,590,1
16186,9656,687,1
16187,9657,571,1
16188,9657,796,5
16189,9657,783,1
16190,9658,347,6
16191,9659,697,1
16192,9659,589,2
16193,9659,663,2
16194,9660,560,1
16195,9660,210,1
16196,9661,97,1
16197,9661,110,1
16198,9661,710,2
16199,9661,735,1
16200,9662,586,2
16201,9663,113,1
16202,9664,498,1
16203,9664,470,2
16204,9665,715,2
16205,9665,341,1
16206,9665,494,1
16207,9666,325,1
16208,9667,97,2
16209,9667,107,1
16210,9667,573,1
16211,9668,531,1
16212,9669,488,1
16213,9669,384,1
16214,9670,704,1
16215,9670,49,1
16216,9670,66,1
16217,9670,483,3
16218,9671,522,3
16219,9671,772,1
16220,9672,580,3
16221,9673,656,1
16222,9673,282,1
16223,9673,540,1
16224,9673,53,2
16225,9674,496,1
16226,9674,265,1
16227,9674,371,3
16228,9674,345,1
16229,9675,550,1
16230,9676,534,1
16231,9677,502,1
16232,9678,680,1
16233,9678,704,1
16234,9678,259,1
16235,9678,728,4
16236,9679,69,2
16237,9679,712,1
16238,9679,653,1
16239,9679,434,1
16240,9679,154,2
16241,9679,669,1
16242,9679,350,1
16243,9680,200,2
16244,9680,362,1
16245,9680,399,1
16246,9681,426,10
16247,9682,382,1
16248,9683,257,2
16249,9684,116,1
16250,9684,396,2
16251,9685,714,1
16252,9685,710,1
16253,9686,629,1
16254,9687,133,1
16255,9688,303,1
16256,9689,704,2
16257,9690,118,4
16258,9690,773,2
16259,9690,254,3
16260,9691,471,2
16261,9691,127,2
16262,9692,392,1
16263,9692,737,1
16264,9693,328,2
16265,9694,651,1
16266,9695,696,2
16267,9695,203,2
16268,9695,389,1
16269,9696,554,1
16270,9696,238,1
16271,9697,441,1
16272,9697,234,2
16273,9697,452,2
16274,9698,595,1
16275,9698,558,3
16276,9699,560,1
16277,9700,90,2
16278,9701,490,6
16279,9701,754,1
16280,9702,618,2
16281,9702,261,1
16282,9703,458,2
16283,9703,613,1
16284,9703,86,1
16285,9704,413,1
16286,9705,601,9
16287,9705,367,1
16288,9705,407,1
16289,9706,24,2
16290,9706,634,1
16291,9706,370,1
16292,9707,538,2
16293,9707,675,2
16294,9708,30,3
16295,9709,443,2
16296,9709,670,1
16297,9710,618,1
16298,9710,762,2
16299,9711,360,1
16300,9712,750,1
16301,9713,89,1
16302,9714,341,1
16303,9715,654,1
16304,9716,436,1
16305,9716,620,1
16306,9716,574,3
16307,9717,405,1
16308,9718,787,1
16309,9719,581,1
16310,9720,603,5
16311,9721,770,2
16312,9721,293,4
16313,9721,147,1
16314,9721,122,1
16315,9721,92,2
16316,9721,349,1
16317,9722,65,2
16318,9722,75,1
16319,9722,435,1
16320,9722,697,1
16321,9722,125,1
16322,9722,254,1
16323,9723,179,1
16324,9723,20,1
16325,9724,387,1
16326,9725,108,3
16327,9725,695,1
16328,9726,52,1
16329,9727,658,1
16330,9727,611,1
16331,9728,636,1
16332,9728,662,3
16333,9729,98,1
16334,9730,672,1
16335,9731,2,1
16336,9732,473,1
16337,9732,470,1
16338,9733,502,1
16339,9734,455,1
16340,9735,76,4
16341,9735,181,2
16342,9736,493,1
16343,9737,401,8
16344,9738,738,1
16345,9739,704,1
16346,9739,16,1
16347,9739,739,1
16348,9739,167,1
16349,9739,106,2
16350,9739,44,1
16351,9739,240,2
16352,9740,786,1
16353,9740,743,6
16354,9741,472,1
16355,9742,27,1
16356,9742,666,1
16357,9742,675,1
16358,9742,446,1
16359,9743,529,1
16360,9743,220,1
16361,9744,290,1
16362,9745,530,1
16363,9746,795,4
16364,9746,373,2
16365,9746,317,1
16366,9747,96,1
16367,9748,708,1
16368,9748,468,1
16369,9749,378,1
16370,9750,33,1
16371,9750,492,1
16372,9751,554,1
16373,9752,123,1
16374,9753,116,1
16375,9754,454,2
16376,9755,53,1
16377,9756,220,4
16378,9757,687,1
16379,9758,221,1
16380,9759,583,1
16381,9760,11,1
16382,9760,28,1
16383,9761,613,1
16384,9762,216,1
16385,9762,572,1
